Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal_et_commune,Periodes_regroupees,Covid19_mesures_specifiques,Createur_de_la_donnee,SIT_diffuseur,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,URI_ID_du_POI
Bob,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ServiceProvider|https://www.datatourisme.fr/ontology/core#Transporter,-20.944121,55.281963,"1, rue Berthier",97420#Le Port,,,Soubik,ADT Réunion,2019-10-10,Bob#,,,https://data.datatourisme.fr/54/5eabd565-d355-390c-a3e6-da6dc1c78d91
Transports Ponin,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ServiceProvider|https://www.datatourisme.fr/ontology/core#Transporter,-21.121114,55.295498,"45, chemin Piveteau",97426#Les Trois-Bassins,,,Soubik,ADT Réunion,2019-10-10,Transports Ponin#,,,https://data.datatourisme.fr/54/634e4d06-267f-349e-89e9-ff0a7d9a3d31
Bateau Ecole La Touline,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ServiceProvider|https://www.datatourisme.fr/ontology/core#Transport|https://www.datatourisme.fr/ontology/core#Seaport|https://www.datatourisme.fr/ontology/core#Transporter,-20.940486,55.330128,"Local n°13 - Boite n°4 - 2, rue Antanifotsy - ZA Ravine à Marquet",97419#La Possession,,,Soubik,ADT Réunion,2019-10-10,Bateau Ecole La Touline#http://bateauecolelatouline.com/,,,https://data.datatourisme.fr/54/643403d6-8088-3ef0-a494-db028b673bf1
VTC Exotic,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ServiceProvider,-21.341806,55.467482,12 rue du Cimetière,97410#Saint-Pierre,,,Soubik,ADT Réunion,2020-01-10,VTC Exotic#https://exotic1401.wixsite.com/vtcexotic,,,https://data.datatourisme.fr/54/66641d4f-9bf9-3123-b2e7-6911cbcd9701
Cascade Marie,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-20.94479388,55.33612775,"46, rue Frédéric Chopin - Lot. La Palmeraie 2",97419#La Possession,,,Soubik,ADT Réunion,2020-04-02,Cascade Marie#http://www.creole.org/cascade,,,https://data.datatourisme.fr/54/476a0a66-0c7f-368e-9ace-ed1ca52acd98
Splendeur Corail 3,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.100826,55.245276,Impasse des Goélands - Trou d'Eau,97434#Saint-Paul,,,Soubik,ADT Réunion,2023-01-25,Splendeur Corail 3#http://www.splendeurcorail.com/,,,https://data.datatourisme.fr/54/47b3937e-e0b7-3b8c-95ec-724380dd270e
Sarah Beach,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.162173,55.287599,"44, rue Général Lambert",97436#Saint-Leu,,,Soubik,ADT Réunion,2019-10-10,Sarah Beach#,,,https://data.datatourisme.fr/54/48929491-7305-31c0-9530-bde59d437382
Castel Beach,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.1621334,55.28751821,"44, rue Général Lambert",97436#Saint-Leu,,,Soubik,ADT Réunion,2019-10-10,Castel Beach#,,,https://data.datatourisme.fr/54/e046dec6-d330-34a6-8dc1-1402e9a2208d
Brasserie By Le Cap Méchant,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.928522,55.632343,Rue Marais - Centre Commercial Carrefour,97441#Sainte-Suzanne,,,Soubik,ADT Réunion,2019-10-10,Brasserie By Le Cap Méchant#,,,https://data.datatourisme.fr/54/48b04d45-2cbe-309d-a1bb-d1688c6b7c48
Cœur de Blé,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,-21.303263,55.459463,161 chemin Badamier ZI N°3,97410#Saint-Pierre,,,Soubik,ADT Réunion,2019-10-10,Cœur de Blé#https://www.coeur-2-ble.re/,,,https://data.datatourisme.fr/54/48c2da8d-f06b-3a40-af36-49f6dbb72dd8
Bienvenue Chez Ti Coq,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.313357,55.48229,"48, chemin Luspot - Ligne Paradis",97410#Saint-Pierre,,,Soubik,ADT Réunion,2019-10-10,Bienvenue Chez Ti Coq#,,,https://data.datatourisme.fr/54/48ef60e3-4fbe-30da-9545-35052d76d0b0
Saut de la Puce (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.883463,55.456006,"16, rue Monseigneur de Beaumont",97400#Saint-Denis,,,Soubik,ADT Réunion,2019-10-10,Saut de la Puce (Le)#,,,https://data.datatourisme.fr/54/49300d3c-c559-3c98-be59-e6135b3a4027
Cheval de Jade (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.904791,55.493113,"3, rue de la Guadeloupe",97490#Saint-Denis,,,Soubik,ADT Réunion,2020-10-07,Cheval de Jade (Le)#,,,https://data.datatourisme.fr/54/49a1ca6f-595f-33e4-9c1a-d82c09f5389b
Letchis (Les),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.04081454,55.68937031,"42, Ilet Danclas - Ilet Coco",97470#Saint-Benoît,,,Soubik,ADT Réunion,2022-01-12,Letchis (Les)#http://www.lesletchis.com/,,,https://data.datatourisme.fr/54/49b62421-287b-3ecc-8be0-17a26c4c1f66
Victoria (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.357721,55.517307,"8-10, allée des Lataniers",97410#Saint-Pierre,,,Soubik,ADT Réunion,2022-01-24,Victoria (Le)#,,,https://data.datatourisme.fr/54/4a14548f-bde7-3d3c-85a2-e359073f0a37
Moulin Maïs,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#CraftsmanShop|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,-21.288545,55.41891,"13, chemin Canne Tamarin",97450#Saint-Louis,,,Soubik,ADT Réunion,2019-10-10,Moulin Maïs#,,,https://data.datatourisme.fr/54/2e49cb00-c5c1-360f-9f8e-b32814d47189
Ferme Equestre du Pont Neuf,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#NaturalHeritage|http://schema.org/Landform,-21.254319,55.348227,59 ter CD 11,97425#Les Avirons,,,Soubik,ADT Réunion,2020-06-12,Ferme Equestre du Pont Neuf#,,,https://data.datatourisme.fr/54/2e4ff704-de2d-3ea6-a42b-5db122e6cb0c
Ferme équestre des Avirons,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.254892992697,55.350377698178,59 ter CD 11,97425#Les Avirons,,,Soubik,ADT Réunion,2023-03-24,Ferme équestre des Avirons#,,,https://data.datatourisme.fr/54/4adc8370-0282-3e4a-99da-d759f6a838ee
Filaos (Les),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,-21.16921184,55.28632934,"12, rue de la Compagnie des Indes",97436#Saint-Leu,,,Soubik,ADT Réunion,2021-09-30,Filaos (Les)#,,,https://data.datatourisme.fr/54/2fb48ea0-f322-38b2-a400-190846959198
Snack Bar Chez Samy,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,-20.961334,55.649703,219 avenue de la République,97440#Saint-André,,,Soubik,ADT Réunion,2022-12-01,Snack Bar Chez Samy#,,,https://data.datatourisme.fr/54/2ff5df0a-1cfc-354e-b336-4dedba275076
Bisik  - Le Café Culturel de Saint-Benoît,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-21.0371671,55.7191878,"44, rue Amiral Bouvet",97470#Saint-Benoît,,,Soubik,ADT Réunion,2021-06-22,Bisik  - Le Café Culturel de Saint-Benoît#http://bisik.re/,,,https://data.datatourisme.fr/54/3082c617-3571-31d6-b914-c2cf6084d540
Snack de la Gare,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,-20.896152,55.550324,100 boulevard de la Fraternité - Pôle d'échange,97438#Sainte-Marie,,,Soubik,ADT Réunion,2020-06-10,Snack de la Gare#,,,https://data.datatourisme.fr/54/454b4116-6bc2-33ad-8aaf-b61c7122339c
Ô Plaisir,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.013382,55.270807,"43, rue Labourdonnais",97460#Saint-Paul,,,Soubik,ADT Réunion,2019-10-10,Ô Plaisir#,,,https://data.datatourisme.fr/54/4582ab87-10bf-3a9c-9f74-a60ee6e3970d
Au Méli Mélo,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.005476,55.274906,"131, rue Marius et Ary Leblond",97460#Saint-Paul,,,Soubik,ADT Réunion,2019-10-10,Au Méli Mélo#,,,https://data.datatourisme.fr/54/4742cfe4-3407-3f44-8b52-3f3a4c099b15
Villa Savanna (La),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-20.985833,55.311377,"148, chemin Déboulé",97460#Saint-Paul,,,Soubik,ADT Réunion,2019-10-10,Villa Savanna (La)#,,,https://data.datatourisme.fr/54/4870af19-2ec4-30a7-b731-eeb4d6328ffd
Cuisine de Florian (La),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,-21.164966,55.288449,4 Rue Haute,97436#Saint-Leu,,,Soubik,ADT Réunion,2020-06-10,Cuisine de Florian (La)#,,,https://data.datatourisme.fr/54/491c4eff-9bd2-3448-9b4f-b1eec1edd66b
Restaurant Fuzion,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.099943,55.24353,"69, rue du Trou d'Eau",97434#Saint-Paul,,,Soubik,ADT Réunion,2019-10-10,Restaurant Fuzion#,,,https://data.datatourisme.fr/54/4a299388-946e-395b-9019-c595195dc827
3 Brasseurs (Les),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.3230872,55.4747657,"2, chemin de la Z.I n° 2 - Cité Canabady",97410#Saint-Pierre,,,Soubik,ADT Réunion,2020-07-10,3 Brasseurs (Les)#http://www.les3brasseurs.re/,,,https://data.datatourisme.fr/54/4b40c5b2-e8e9-3359-b01f-7df2a68e5e28
Ferme de l'Eau de Coco (La),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.016,55.335,157 chemin des Barrières - Bel Air,97411#Saint-Paul,,,Soubik,ADT Réunion,2022-01-12,Ferme de l'Eau de Coco (La)#,,,https://data.datatourisme.fr/54/4b992d30-7e6a-39db-818a-6d4cf85dd296
Chez Sully,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.00840955,55.27065615,"10, rue Rhin et Danube",97460#Saint-Paul,,,Soubik,ADT Réunion,2020-06-10,Chez Sully#,,,https://data.datatourisme.fr/54/4b9feb31-30a8-3e0b-8ce9-2c225a4c31bf
Tropica Loc (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.34271933,55.48014523,"3, rue Amiral Lacaze",97410#Saint-Pierre,,,Soubik,ADT Réunion,2020-01-15,Tropica Loc (Le)#,,,https://data.datatourisme.fr/54/4be33d43-9ec7-38d3-b91d-dc8e031c929c
Coco-Vanille,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.371813,55.715687,"68, rue Labourdonnais",97442#Saint-Philippe,,,Soubik,ADT Réunion,2023-04-11,Coco-Vanille#http://www.coco-vanille.com/,,,https://data.datatourisme.fr/54/d42ba3e4-0dda-3fc5-890a-aa9c5e0c05c0
Appartement le Ravenale,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.073526,55.224781,"63, rue des Maldives - apt 28 - Ermitage",97434#Saint-Paul,,,Soubik,ADT Réunion,2022-02-03,Appartement le Ravenale#,,,https://data.datatourisme.fr/54/d4e0ae1d-c513-33a8-9971-7eb3304c5b05
Fred Pizza & Snack,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,-20.993644,55.331059,52 rue Roland Garros,97411#Saint-Paul,,,Soubik,ADT Réunion,2019-10-10,Fred Pizza & Snack#,,,https://data.datatourisme.fr/54/2d7dc903-25f7-3326-ad52-7e7fb6dabe97
Cercle Gourmand (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.051531,55.224205,"8, rue de l'Ancienne Mairie",97434#Saint-Paul,,,Soubik,ADT Réunion,2019-10-10,Cercle Gourmand (Le)#,,,https://data.datatourisme.fr/54/2eef89b6-3a7c-3b50-8966-7a7bfb8c8ce7
Runkaz,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.302095,55.430076,"33, chemin Cachalot - Pierrefonds",97410#Saint-Pierre,,,Soubik,ADT Réunion,2019-10-10,Runkaz#http://www.runkaz.re/,,,https://data.datatourisme.fr/54/2f69edde-0dc0-364b-8e21-6e628827e199
Kokapat Rando,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#NaturalHeritage|http://schema.org/Landform,-21.253754,55.50813,"109, chemin Farjeau - Trois Mares",97430#Le Tampon,,,Soubik,ADT Réunion,2020-12-04,Kokapat Rando#http://www.kokapatrando-reunion.com/,,,https://data.datatourisme.fr/54/2fe7bbc0-7a7d-3cf0-85f4-5b2aac30274d
N°23 by Le Tagine,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.37653225,55.66864829,23 chemin de la Marine - Vincendo,97480#Saint-Joseph,,,Soubik,ADT Réunion,2020-09-17,N°23 by Le Tagine#,,,https://data.datatourisme.fr/54/6ce9f4f3-2e16-3e4d-ba32-51b19878f062
